WeekIndex	FirstDoses	SecondDoses	dataDate	FirstDosesG1	FirstDosesG2	FirstDosesG3	SecondDosesG1	SecondDosesG2	SecondDosesG3
 85	  39	  28	2023-08-20	  1.11428571	  2.22857143	  2.22857143	 0.80000000	  1.60000000	  1.60000000
 86	  45	  48	2023-08-21	  1.28571429	  2.57142857	  2.57142857	 1.37142857	  2.74285714	  2.74285714
 86	  45	  48	2023-08-22	  1.28571429	  2.57142857	  2.57142857	 1.37142857	  2.74285714	  2.74285714
 86	  45	  48	2023-08-23	  1.28571429	  2.57142857	  2.57142857	 1.37142857	  2.74285714	  2.74285714
 86	  45	  48	2023-08-24	  1.28571429	  2.57142857	  2.57142857	 1.37142857	  2.74285714	  2.74285714
 86	  45	  48	2023-08-25	  1.28571429	  2.57142857	  2.57142857	 1.37142857	  2.74285714	  2.74285714
 86	  45	  48	2023-08-26	  1.28571429	  2.57142857	  2.57142857	 1.37142857	  2.74285714	  2.74285714
 86	  45	  48	2023-08-27	  1.28571429	  2.57142857	  2.57142857	 1.37142857	  2.74285714	  2.74285714
 87	  50	  45	2023-08-28	  1.42857143	  2.85714286	  2.85714286	 1.28571429	  2.57142857	  2.57142857
 87	  50	  45	2023-08-29	  1.42857143	  2.85714286	  2.85714286	 1.28571429	  2.57142857	  2.57142857
 87	  50	  45	2023-08-30	  1.42857143	  2.85714286	  2.85714286	 1.28571429	  2.57142857	  2.57142857
 87	  50	  45	2023-08-31	  1.42857143	  2.85714286	  2.85714286	 1.28571429	  2.57142857	  2.57142857
 87	  50	  45	2023-09-01	  1.42857143	  2.85714286	  2.85714286	 1.28571429	  2.57142857	  2.57142857
 87	  50	  45	2023-09-02	  1.42857143	  2.85714286	  2.85714286	 1.28571429	  2.57142857	  2.57142857
 87	  50	  45	2023-09-03	  1.42857143	  2.85714286	  2.85714286	 1.28571429	  2.57142857	  2.57142857
 88	  99	  46	2023-09-04	  2.82857143	  5.65714286	  5.65714286	 1.31428571	  2.62857143	  2.62857143
 88	  99	  46	2023-09-05	  2.82857143	  5.65714286	  5.65714286	 1.31428571	  2.62857143	  2.62857143
 88	  99	  46	2023-09-06	  2.82857143	  5.65714286	  5.65714286	 1.31428571	  2.62857143	  2.62857143
 88	  99	  46	2023-09-07	  2.82857143	  5.65714286	  5.65714286	 1.31428571	  2.62857143	  2.62857143
 88	  99	  46	2023-09-08	  2.82857143	  5.65714286	  5.65714286	 1.31428571	  2.62857143	  2.62857143
 88	  99	  46	2023-09-09	  2.82857143	  5.65714286	  5.65714286	 1.31428571	  2.62857143	  2.62857143
 88	  99	  46	2023-09-10	  2.82857143	  5.65714286	  5.65714286	 1.31428571	  2.62857143	  2.62857143
 89	  81	  53	2023-09-11	  2.31428571	  4.62857143	  4.62857143	 1.51428571	  3.02857143	  3.02857143
 89	  81	  53	2023-09-12	  2.31428571	  4.62857143	  4.62857143	 1.51428571	  3.02857143	  3.02857143
 89	  81	  53	2023-09-13	  2.31428571	  4.62857143	  4.62857143	 1.51428571	  3.02857143	  3.02857143
 89	  81	  53	2023-09-14	  2.31428571	  4.62857143	  4.62857143	 1.51428571	  3.02857143	  3.02857143
 89	  81	  53	2023-09-15	  2.31428571	  4.62857143	  4.62857143	 1.51428571	  3.02857143	  3.02857143
 89	  81	  53	2023-09-16	  2.31428571	  4.62857143	  4.62857143	 1.51428571	  3.02857143	  3.02857143
 89	  81	  53	2023-09-17	  2.31428571	  4.62857143	  4.62857143	 1.51428571	  3.02857143	  3.02857143
 90	  60	  34	2023-09-18	  1.71428571	  3.42857143	  3.42857143	 0.97142857	  1.94285714	  1.94285714
 90	  60	  34	2023-09-19	  1.71428571	  3.42857143	  3.42857143	 0.97142857	  1.94285714	  1.94285714
 90	  60	  34	2023-09-20	  1.71428571	  3.42857143	  3.42857143	 0.97142857	  1.94285714	  1.94285714
 90	  60	  34	2023-09-21	  1.71428571	  3.42857143	  3.42857143	 0.97142857	  1.94285714	  1.94285714
 90	  60	  34	2023-09-22	  1.71428571	  3.42857143	  3.42857143	 0.97142857	  1.94285714	  1.94285714
 90	  60	  34	2023-09-23	  1.71428571	  3.42857143	  3.42857143	 0.97142857	  1.94285714	  1.94285714
 90	  60	  34	2023-09-24	  1.71428571	  3.42857143	  3.42857143	 0.97142857	  1.94285714	  1.94285714
 91	  52	  54	2023-09-25	  1.48571429	  2.97142857	  2.97142857	 1.54285714	  3.08571429	  3.08571429
 91	  52	  54	2023-09-26	  1.48571429	  2.97142857	  2.97142857	 1.54285714	  3.08571429	  3.08571429
 91	  52	  54	2023-09-27	  1.48571429	  2.97142857	  2.97142857	 1.54285714	  3.08571429	  3.08571429
 91	  52	  54	2023-09-28	  1.48571429	  2.97142857	  2.97142857	 1.54285714	  3.08571429	  3.08571429
 91	  52	  54	2023-09-29	  1.48571429	  2.97142857	  2.97142857	 1.54285714	  3.08571429	  3.08571429
 91	  52	  54	2023-09-30	  1.48571429	  2.97142857	  2.97142857	 1.54285714	  3.08571429	  3.08571429
 91	  52	  54	2023-10-01	  1.48571429	  2.97142857	  2.97142857	 1.54285714	  3.08571429	  3.08571429
 92	  61	  47	2023-10-02	  1.74285714	  3.48571429	  3.48571429	 1.34285714	  2.68571429	  2.68571429
 92	  61	  47	2023-10-03	  1.74285714	  3.48571429	  3.48571429	 1.34285714	  2.68571429	  2.68571429
 92	  61	  47	2023-10-04	  1.74285714	  3.48571429	  3.48571429	 1.34285714	  2.68571429	  2.68571429
 92	  61	  47	2023-10-05	  1.74285714	  3.48571429	  3.48571429	 1.34285714	  2.68571429	  2.68571429
 92	  61	  47	2023-10-06	  1.74285714	  3.48571429	  3.48571429	 1.34285714	  2.68571429	  2.68571429
 92	  61	  47	2023-10-07	  1.74285714	  3.48571429	  3.48571429	 1.34285714	  2.68571429	  2.68571429
 92	  61	  47	2023-10-08	  1.74285714	  3.48571429	  3.48571429	 1.34285714	  2.68571429	  2.68571429
 93	  55	  60	2023-10-09	  1.57142857	  3.14285714	  3.14285714	 1.71428571	  3.42857143	  3.42857143
 93	  55	  60	2023-10-10	  1.57142857	  3.14285714	  3.14285714	 1.71428571	  3.42857143	  3.42857143
 93	  55	  60	2023-10-11	  1.57142857	  3.14285714	  3.14285714	 1.71428571	  3.42857143	  3.42857143
 93	  55	  60	2023-10-12	  1.57142857	  3.14285714	  3.14285714	 1.71428571	  3.42857143	  3.42857143
 93	  55	  60	2023-10-13	  1.57142857	  3.14285714	  3.14285714	 1.71428571	  3.42857143	  3.42857143
 93	  55	  60	2023-10-14	  1.57142857	  3.14285714	  3.14285714	 1.71428571	  3.42857143	  3.42857143
 93	  55	  60	2023-10-15	  1.57142857	  3.14285714	  3.14285714	 1.71428571	  3.42857143	  3.42857143
 94	  27	  59	2023-10-16	  0.77142857	  1.54285714	  1.54285714	 1.68571429	  3.37142857	  3.37142857
 94	  27	  59	2023-10-17	  0.77142857	  1.54285714	  1.54285714	 1.68571429	  3.37142857	  3.37142857
 94	  27	  59	2023-10-18	  0.77142857	  1.54285714	  1.54285714	 1.68571429	  3.37142857	  3.37142857
 94	  27	  59	2023-10-19	  0.77142857	  1.54285714	  1.54285714	 1.68571429	  3.37142857	  3.37142857
 94	  27	  59	2023-10-20	  0.77142857	  1.54285714	  1.54285714	 1.68571429	  3.37142857	  3.37142857
 94	  27	  59	2023-10-21	  0.77142857	  1.54285714	  1.54285714	 1.68571429	  3.37142857	  3.37142857
 94	  27	  59	2023-10-22	  0.77142857	  1.54285714	  1.54285714	 1.68571429	  3.37142857	  3.37142857
 95	   7	  37	2023-10-23	  0.20000000	  0.40000000	  0.40000000	 1.05714286	  2.11428571	  2.11428571
 95	   7	  37	2023-10-24	  0.20000000	  0.40000000	  0.40000000	 1.05714286	  2.11428571	  2.11428571
 95	   7	  37	2023-10-25	  0.20000000	  0.40000000	  0.40000000	 1.05714286	  2.11428571	  2.11428571
 95	   7	  37	2023-10-26	  0.20000000	  0.40000000	  0.40000000	 1.05714286	  2.11428571	  2.11428571
 95	   7	  37	2023-10-27	  0.20000000	  0.40000000	  0.40000000	 1.05714286	  2.11428571	  2.11428571
 95	   7	  37	2023-10-28	  0.20000000	  0.40000000	  0.40000000	 1.05714286	  2.11428571	  2.11428571
 95	   7	  37	2023-10-29	  0.20000000	  0.40000000	  0.40000000	 1.05714286	  2.11428571	  2.11428571
 96	  13	  78	2023-10-30	  0.37142857	  0.74285714	  0.74285714	 2.22857143	  4.45714286	  4.45714286
 96	  13	  78	2023-10-31	  0.37142857	  0.74285714	  0.74285714	 2.22857143	  4.45714286	  4.45714286
 96	  13	  78	2023-11-01	  0.37142857	  0.74285714	  0.74285714	 2.22857143	  4.45714286	  4.45714286
 96	  13	  78	2023-11-02	  0.37142857	  0.74285714	  0.74285714	 2.22857143	  4.45714286	  4.45714286
 96	  13	  78	2023-11-03	  0.37142857	  0.74285714	  0.74285714	 2.22857143	  4.45714286	  4.45714286
 96	  13	  78	2023-11-04	  0.37142857	  0.74285714	  0.74285714	 2.22857143	  4.45714286	  4.45714286
 96	  13	  78	2023-11-05	  0.37142857	  0.74285714	  0.74285714	 2.22857143	  4.45714286	  4.45714286
 97	   3	  61	2023-11-06	  0.08571429	  0.17142857	  0.17142857	 1.74285714	  3.48571429	  3.48571429
 97	   3	  61	2023-11-07	  0.08571429	  0.17142857	  0.17142857	 1.74285714	  3.48571429	  3.48571429
 97	   3	  61	2023-11-08	  0.08571429	  0.17142857	  0.17142857	 1.74285714	  3.48571429	  3.48571429
 97	   3	  61	2023-11-09	  0.08571429	  0.17142857	  0.17142857	 1.74285714	  3.48571429	  3.48571429
 97	   3	  61	2023-11-10	  0.08571429	  0.17142857	  0.17142857	 1.74285714	  3.48571429	  3.48571429
 97	   3	  61	2023-11-11	  0.08571429	  0.17142857	  0.17142857	 1.74285714	  3.48571429	  3.48571429
 97	   3	  61	2023-11-12	  0.08571429	  0.17142857	  0.17142857	 1.74285714	  3.48571429	  3.48571429
 98	   6	  40	2023-11-13	  0.17142857	  0.34285714	  0.34285714	 1.14285714	  2.28571429	  2.28571429
 98	   6	  40	2023-11-14	  0.17142857	  0.34285714	  0.34285714	 1.14285714	  2.28571429	  2.28571429
 98	   6	  40	2023-11-15	  0.17142857	  0.34285714	  0.34285714	 1.14285714	  2.28571429	  2.28571429
 98	   6	  40	2023-11-16	  0.17142857	  0.34285714	  0.34285714	 1.14285714	  2.28571429	  2.28571429
 98	   6	  40	2023-11-17	  0.17142857	  0.34285714	  0.34285714	 1.14285714	  2.28571429	  2.28571429
 98	   6	  40	2023-11-18	  0.17142857	  0.34285714	  0.34285714	 1.14285714	  2.28571429	  2.28571429
 98	   6	  40	2023-11-19	  0.17142857	  0.34285714	  0.34285714	 1.14285714	  2.28571429	  2.28571429
 99	   1	   7	2023-11-20	  0.02857143	  0.05714286	  0.05714286	 0.20000000	  0.40000000	  0.40000000
 99	   1	   7	2023-11-21	  0.02857143	  0.05714286	  0.05714286	 0.20000000	  0.40000000	  0.40000000
 99	   1	   7	2023-11-22	  0.02857143	  0.05714286	  0.05714286	 0.20000000	  0.40000000	  0.40000000
 99	   1	   7	2023-11-23	  0.02857143	  0.05714286	  0.05714286	 0.20000000	  0.40000000	  0.40000000
 99	   1	   7	2023-11-24	  0.02857143	  0.05714286	  0.05714286	 0.20000000	  0.40000000	  0.40000000
 99	   1	   7	2023-11-25	  0.02857143	  0.05714286	  0.05714286	 0.20000000	  0.40000000	  0.40000000
 99	   1	   7	2023-11-26	  0.02857143	  0.05714286	  0.05714286	 0.20000000	  0.40000000	  0.40000000
100	   1	   5	2023-11-27	  0.02857143	  0.05714286	  0.05714286	 0.14285714	  0.28571429	  0.28571429
100	   1	   5	2023-11-28	  0.02857143	  0.05714286	  0.05714286	 0.14285714	  0.28571429	  0.28571429
100	   1	   5	2023-11-29	  0.02857143	  0.05714286	  0.05714286	 0.14285714	  0.28571429	  0.28571429
100	   1	   5	2023-11-30	  0.02857143	  0.05714286	  0.05714286	 0.14285714	  0.28571429	  0.28571429
100	   1	   5	2023-12-01	  0.02857143	  0.05714286	  0.05714286	 0.14285714	  0.28571429	  0.28571429
100	   1	   5	2023-12-02	  0.02857143	  0.05714286	  0.05714286	 0.14285714	  0.28571429	  0.28571429
100	   1	   5	2023-12-03	  0.02857143	  0.05714286	  0.05714286	 0.14285714	  0.28571429	  0.28571429
101	   3	  14	2023-12-04	  0.08571429	  0.17142857	  0.17142857	 0.40000000	  0.80000000	  0.80000000
101	   3	  14	2023-12-05	  0.08571429	  0.17142857	  0.17142857	 0.40000000	  0.80000000	  0.80000000
101	   3	  14	2023-12-06	  0.08571429	  0.17142857	  0.17142857	 0.40000000	  0.80000000	  0.80000000
101	   3	  14	2023-12-07	  0.08571429	  0.17142857	  0.17142857	 0.40000000	  0.80000000	  0.80000000
101	   3	  14	2023-12-08	  0.08571429	  0.17142857	  0.17142857	 0.40000000	  0.80000000	  0.80000000
101	   3	  14	2023-12-09	  0.08571429	  0.17142857	  0.17142857	 0.40000000	  0.80000000	  0.80000000
101	   3	  14	2023-12-10	  0.08571429	  0.17142857	  0.17142857	 0.40000000	  0.80000000	  0.80000000
102	   0	   4	2023-12-11	  0.00000000	  0.00000000	  0.00000000	 0.11428571	  0.22857143	  0.22857143
102	   0	   4	2023-12-12	  0.00000000	  0.00000000	  0.00000000	 0.11428571	  0.22857143	  0.22857143
102	   0	   4	2023-12-13	  0.00000000	  0.00000000	  0.00000000	 0.11428571	  0.22857143	  0.22857143
102	   0	   4	2023-12-14	  0.00000000	  0.00000000	  0.00000000	 0.11428571	  0.22857143	  0.22857143
102	   0	   4	2023-12-15	  0.00000000	  0.00000000	  0.00000000	 0.11428571	  0.22857143	  0.22857143
102	   0	   4	2023-12-16	  0.00000000	  0.00000000	  0.00000000	 0.11428571	  0.22857143	  0.22857143
102	   0	   4	2023-12-17	  0.00000000	  0.00000000	  0.00000000	 0.11428571	  0.22857143	  0.22857143
103	   0	   0	2023-12-18	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
103	   0	   0	2023-12-19	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
103	   0	   0	2023-12-20	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
103	   0	   0	2023-12-21	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
103	   0	   0	2023-12-22	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
103	   0	   0	2023-12-23	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
103	   0	   0	2023-12-24	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
104	   0	   0	2023-12-25	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
104	   0	   0	2023-12-26	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
104	   0	   0	2023-12-27	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
104	   0	   0	2023-12-28	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
104	   0	   0	2023-12-29	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
104	   0	   0	2023-12-30	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
104	   0	   0	2023-12-31	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
